"","SaleID","ParcelNumber","Address","City","TotalAV","PropertyClass","Neighborhood","TaxDistrict","Acre","SalePrice","County","SaleRatio","PPA","State","Zip"
"12076","C29-2024-0030286",2.91305006019e+17,"NYY11593 Larkspur Ln","Carmel",390400,510,"211000",18,1.11,655000,"Hamilton",0.596030534351145,590090.09009009,"IN","46032"
"12077","C29-2024-0030290",290921001001004992,"NYN14065 Towne Rd","Carmel",135500,500,"202730",18,1.63,4e+05,"Hamilton",0.33875,245398.773006135,"IN","46074"
"12078","C29-2024-0030291",2.90921008048e+17,"NYY1602 Esprit Dr","Carmel",485700,510,"214450",18,0.28,535000,"Hamilton",0.90785046728972,1910714.28571429,"IN","46074"
"12079","C29-2024-0030299",2.90534020011e+17,"YYY657 Rambo Dr","Westfield",94700,500,"703410",15,0.22,105000,"Hamilton",0.901904761904762,477272.727272727,"IN","46074"
"12080","C29-2024-0030301",2.90534020013e+17,"YYN633 Rambo Dr","Westfield",600,500,"703410",15,0.22,105000,"Hamilton",0.00571428571428571,477272.727272727,"IN","46074"
"12081","C29-2024-0030312",2.90523009024e+17,"YYN163 Edmund Cir","Westfield",402400,510,"700102",15,0.24,420000,"Hamilton",0.958095238095238,1750000,"IN","46074"
"12082","C29-2024-0034053",2.90526000004e+17,"NYN280 Waterford Ln","Westfield",600,500,"700102",15,0.33,918793,"Hamilton",0.000653030660877913,2784221.21212121,"IN","46074"
"12083","C29-2024-0034053",2.90523014017e+17,"YYN330 Waterford Ln","Westfield",600,500,"700102",15,0.29,918793,"Hamilton",0.000653030660877913,3168251.72413793,"IN","46074"
"12084","C29-2024-0034059",2.90523013005e+17,"YYN19837 Medlock Circle","Westfield",600,500,"700102",15,0.3,666659,"Hamilton",0.000900010350119026,2222196.66666667,"IN","46074"
"12085","C29-2024-0034062",2.90523013013e+17,"YYN19812 Shadow Trace Path","Westfield",600,500,"700102",15,0.24,666659,"Hamilton",0.000900010350119026,2777745.83333333,"IN","46074"
"12086","C29-2024-0034066",2.90523013015e+17,"YYN103 Belgrave Cir","Westfield",600,500,"700102",15,0.3,285711,"Hamilton",0.00210002415027773,952370,"IN","46074"
"12087","C29-2024-0034069",2.90923301058e+17,"NYY13634 Wood Mill Ct","Carmel",488300,510,"214900",18,0.32,650000,"Hamilton",0.751230769230769,2031250,"IN","46032"
"12088","C29-2024-0034075",2.91312208011e+17,"NYY10396 Orchard Park Dr W","Carmel",271800,510,"213400",18,0.43,379000,"Hamilton",0.717150395778364,881395.348837209,"IN","46280"
"12089","C29-2024-0034076",2.9062620106e+17,"NYY19546 Tradewinds Dr","Noblesville",242100,510,"615720",13,0.19,150000,"Hamilton",1.614,789473.684210526,"IN","46062"
"12090","C29-2024-0034082",2.91019014076e+17,"YYN14063 Rowling Pl","Carmel",259500,510,"205380",18,0.17,749525,"Hamilton",0.34621927220573,4408970.58823529,"IN","46033"
"12091","C29-2024-0034088",2.91002005019e+17,"NYY17133 Willis Dr","Noblesville",296200,510,"615550",13,0.23,355000,"Hamilton",0.834366197183099,1543478.26086957,"IN","46062"
"12092","C29-2024-0030314",2.90526002029e+17,"YYN19390 Ketterley Cir","Westfield",490900,510,"700102",15,0.34,599000,"Hamilton",0.819532554257095,1761764.70588235,"IN","46074"
"12093","C29-2024-0030315",2.9091520106e+17,"NYY416 Piedmont Dr","Westfield",430300,510,"701061",15,0.24,491000,"Hamilton",0.876374745417515,2045833.33333333,"IN","46074"
"12094","C29-2024-0030317",2.90934010041e+17,"NYY12177 Frenzel Pkwy","Carmel",793100,510,"209853",18,0.24,1e+06,"Hamilton",0.7931,4166666.66666667,"IN","46032"
"12095","C29-2024-0030326",2.91109029001e+17,"YYN11517 Flynn Pl","Noblesville",402500,510,"609501",13,0.3,482000,"Hamilton",0.8350622406639,1606666.66666667,"IN","46060"
"12096","C29-2024-0030335",2.90636103014e+17,"NYY541 Lakeview Dr","Noblesville",154200,510,"609900",13,0.34,234000,"Hamilton",0.658974358974359,688235.294117647,"IN","46060"
"12097","C29-2024-0030336",2.91029103001e+17,"NYY1328 Smokey Row Ln","Carmel",271000,510,"205100",18,0.4,425000,"Hamilton",0.637647058823529,1062500,"IN","46033"
"12098","C29-2024-0030350",2.91017026004e+17,"NYY15216 Mystic Rock Ct","Carmel",555800,550,"700706",15,0.07,565000,"Hamilton",0.983716814159292,8071428.57142857,"IN","46033"
"12099","C29-2024-0030359",2.90522007025e+17,"YYN439 Cape May Dr","Westfield",402800,510,"703330",15,0.19,469601,"Hamilton",0.857749451129789,2471584.21052632,"IN","46074"
"12100","C29-2024-0030363",2.91003004005e+17,"NYY16732 Silver End Cir","Noblesville",550700,510,"604860",13,0.35,610000,"Hamilton",0.902786885245902,1742857.14285714,"IN","46062"
"12101","C29-2024-0030373",2.90928047201e+17,"NYY2101 Grenville St","Carmel",9000,599,"214586",18,0.01,225000,"Hamilton",0.04,22500000,"IN","46032"
"12102","C29-2024-0030381",2.91034001036e+17,"NYY12427 Medalist Pkwy","Carmel",380200,510,"223731",18,0.21,654000,"Hamilton",0.581345565749235,3114285.71428571,"IN","46033"
"12103","C29-2024-0030393",2.91128002026e+17,"NYY13251 Westwood Ln","Fishers",275200,510,"400225",20,0.19,294000,"Hamilton",0.936054421768707,1547368.42105263,"IN","46038"
"12104","C29-2024-0030401",2.91232007041e+17,"YYY15817 Wiseman Dr","Fishers",600,500,"494000",20,0.24,616245,"Hamilton",0.000973638731348733,2567687.5,"IN","46040"
"12105","C29-2024-0030406",2.90522008051e+17,"YYY20015 Baird Way","Westfield",305700,510,"703420",15,0.21,368500,"Hamilton",0.829579375848033,1754761.9047619,"IN","46074"
"12106","C29-2024-0030407",2.90506004027e+17,"YYY1478 Littleleaf Dr","Sheridan",600,500,"101760",2,0.14,61000,"Hamilton",0.00983606557377049,435714.285714286,"IN","46069"
"12107","C29-2024-0030420",2.91407305012e+17,"NYY9616 Kittrell Dr","Carmel",159000,510,"208600",18,0.41,350000,"Hamilton",0.454285714285714,853658.536585366,"IN","46280"
"12108","C29-2024-0030425",2.90523010007e+17,"YYY20081 Copper Stone Ct","Westfield",477200,510,"701000",15,0.22,599900,"Hamilton",0.795465910985164,2726818.18181818,"IN","46074"
"12109","C29-2024-0030430",2.90706102021e+17,"NYY290 S Harrison St","Cicero",108400,510,"501300",11,0.15,215000,"Hamilton",0.504186046511628,1433333.33333333,"IN","46034"
"12110","C29-2024-0030435",2.90720001003e+17,"NYY20560 Overdorf Rd","Noblesville",434900,510,"600030",12,1.41,570000,"Hamilton",0.762982456140351,404255.319148936,"IN","46062"
"12111","C29-2024-0030453",2.91109031083e+17,"YYY15742 Cobbs Creek Ln","Noblesville",413500,510,"600820",13,0.23,447750,"Hamilton",0.923506420993858,1946739.13043478,"IN","46060"
"12112","C29-2024-0030461",2.90616003047e+17,"NYY20741 Alpine Dr","Noblesville",227400,510,"611900",13,0.23,260000,"Hamilton",0.874615384615385,1130434.7826087,"IN","46062"
"12113","C29-2024-0030466",2.90534020079e+17,"YNN624 Stayman Way","Westfield",95000,500,"703410",15,0.17,300444,"Hamilton",0.316198692601616,1767317.64705882,"IN","46074"
"12114","C29-2024-0030467",2.90534021047e+17,"YYN628 Tess Blvd","Westfield",600,500,"704380",15,0.21,123500,"Hamilton",0.0048582995951417,588095.238095238,"IN","46074"
"12115","C29-2024-0030478",2.90909002011e+17,"NYN15691 Adagio Way","Westfield",515900,510,"703965",15,0.19,979878,"Hamilton",0.526494114573447,5157252.63157895,"IN","46074"
"12116","C29-2024-0030483",2.90534019049e+17,"YNN17924 Cunning Dr","Westfield",277100,550,"701020",15,0.05,1418000,"Hamilton",0.195416078984485,28360000,"IN","46074"
"12117","C29-2024-0030483",2.9053401905e+17,"YNN17918 Cunning Dr","Westfield",281000,550,"701020",15,0.05,1418000,"Hamilton",0.198166431593794,28360000,"IN","46074"
"12118","C29-2024-0030489",2.91505005002e+17,"NYY11370 Knightsbridge Ln","Fishers",413600,510,"405100",20,0.33,517799,"Hamilton",0.798765544159027,1569087.87878788,"IN","46037"
"12119","C29-2024-0030491",2.91608000028e+17,"NYY15985 Gaylen Ct","Fishers",600,500,"400554",20,0.25,5e+05,"Hamilton",0.0012,2e+06,"IN","46040"
"12120","C29-2024-0030492",2.90623406032e+17,"NYY7726 Dixon Ct","Noblesville",222400,510,"604310",13,0.23,289000,"Hamilton",0.769550173010381,1256521.73913043,"IN","46062"
"12121","C29-2024-0030496",2.90523009026e+17,"YYY203 Edmund Cir","Westfield",361900,510,"700102",15,0.24,529990,"Hamilton",0.682843072510802,2208291.66666667,"IN","46074"
"12122","C29-2024-0034095",2.9103631001e+17,"NYY7695 Creekside Ct","Fishers",335100,510,"304700",6,0.4,399900,"Hamilton",0.837959489872468,999750,"IN","46038"
"12123","C29-2024-0034105",2.90615003026e+17,"NYY21489 Candlewick Rd","Noblesville",267700,510,"616000",13,0.31,325000,"Hamilton",0.823692307692308,1048387.09677419,"IN","46062"
"12124","C29-2024-0034123",2.90534005012e+17,"NYY18177 Knobstone Way","Westfield",288800,510,"707200",15,0.21,350000,"Hamilton",0.825142857142857,1666666.66666667,"IN","46074"
"12125","C29-2024-0034128",2.9110902301e+17,"NYY16287 Taconite Dr","Noblesville",372300,510,"606050",13,0.18,440000,"Hamilton",0.846136363636364,2444444.44444444,"IN","46060"
"12126","C29-2024-0034129",2.90623403011e+17,"NYY2003 Dakota Dr","Noblesville",539800,510,"604200",13,0.5,1e+06,"Hamilton",0.5398,2e+06,"IN","46062"
"12127","C29-2024-0034139",2.90629014103e+17,"NYY19364 Northwest Dr","Westfield",253700,550,"703488",15,0.05,299604,"Hamilton",0.846784422103844,5992080,"IN","46074"
"12128","C29-2024-0034143",2.91512054006e+17,"NYN9658 Winning Ticket Ct","Fishers",600,500,"415200",20,0.48,982192,"Hamilton",0.000610878524769088,2046233.33333333,"IN","46040"
"12129","C29-2024-0034151",2.90523013019e+17,"YYN168 Belgrave Circle","Westfield",600,500,"700102",15,0.33,571422,"Hamilton",0.00105001207513886,1731581.81818182,"IN","46074"
"12130","C29-2024-0034151",2.9052301302e+17,"YYN162 Belgrave Circle","Westfield",600,500,"700102",15,0.41,571422,"Hamilton",0.00105001207513886,1393712.19512195,"IN","46074"
"12131","C29-2024-0034153",2.90523013024e+17,"YYY125 Calverley Circle","Westfield",475000,510,"700102",15,0.24,380948,"Hamilton",1.2468893392274,1587283.33333333,"IN","46074"
"12132","C29-2024-0034158",2.91120108012e+17,"NYY10269 Apple Blossom Cir","Fishers",256300,510,"451100",20,0.19,195000,"Hamilton",1.31435897435897,1026315.78947368,"IN","46038"
"12133","C29-2024-0034161",2.90920026074e+17,"NYN14373 Marsdale Pl","Carmel",149700,500,"200065",18,0.28,966892,"Hamilton",0.154825978496047,3453185.71428571,"IN","46074"
"12134","C29-2024-0034167",2.90527014018e+17,"YYY756 Cowley Dr","Westfield",437900,510,"703465",15,0.21,511472,"Hamilton",0.856156348734633,2435580.95238095,"IN","46074"
"12135","C29-2024-0034177",2.91108016009e+17,"NNY10720 Eldorado Cir","Noblesville",349700,550,"604850",13,0.08,460000,"Hamilton",0.760217391304348,5750000,"IN","46060"
"12136","C29-2024-0034190",2.90534011016e+17,"NYY937 Steel Horse Dr","Westfield",386300,510,"707200",15,0.28,437000,"Hamilton",0.883981693363844,1560714.28571429,"IN","46074"
"12137","C29-2024-0034192",2.90915020117e+17,"NYY1327 Somerville Dr","Westfield",376500,510,"701064",15,0.19,416000,"Hamilton",0.905048076923077,2189473.68421053,"IN","46074"
"12138","C29-2024-0034200",2.90601101027e+17,"NYY670 Moonlight Bay Cir","Cicero",299800,510,"508600",11,0.28,325000,"Hamilton",0.922461538461538,1160714.28571429,"IN","46034"
"12139","C29-2024-0034213",2.91031007017e+17,"YYY852 Templeton Dr","Carmel",246500,510,"208405",18,0.05,518489,"Hamilton",0.475419922119852,10369780,"IN","46032"
"12140","C29-2024-0034228",2.90524008027e+17,"YYN1480 Chatham Village Blvd","Westfield",600,500,"708002",15,0.17,643750,"Hamilton",0.000932038834951456,3786764.70588235,"IN","46074"
"12141","C29-2024-0034228",2.90524008028e+17,"YYN1490 Chatham Village Blvd","Westfield",600,500,"708002",15,0.17,643750,"Hamilton",0.000932038834951456,3786764.70588235,"IN","46074"
"12142","C29-2024-0030497",2.91306330004e+17,"NYY4082 Much Marcle Dr","Zionsville",297700,550,"216350",18,0.02,255000,"Hamilton",1.16745098039216,12750000,"IN","46077"
"12143","C29-2024-0030504",2.90523005051e+17,"YYY36 Henbury Ct","Westfield",480500,510,"708001",15,0.25,794889,"Hamilton",0.60448691578321,3179556,"IN","46074"
"12144","C29-2024-0030526",2.90912004072e+17,"NYY16359 Meadowlands Ln","Westfield",245700,550,"701055",15,0.05,308500,"Hamilton",0.796434359805511,6170000,"IN","46074"
"12145","C29-2024-0030527",2.90917007039e+17,"YYYUnassigned","Unassigned",434600,510,"703820",15,0.17,571150,"Hamilton",0.760920948962619,3359705.88235294,"IN","00000"
"12146","C29-2024-0030536",2.90526002036e+17,"YYY19415 Ketterley Cir","Westfield",602500,510,"700102",15,0.52,719995,"Hamilton",0.836811366745602,1384605.76923077,"IN","46074"
"12147","C29-2024-0030542",2.90524007032e+17,"YYY1322 Amberley Way","Westfield",584900,510,"708002",15,0.17,649990,"Hamilton",0.899859997846121,3823470.58823529,"IN","46074"
"12148","C29-2024-0030545",291409000006304000,"YYN0 Oleander Dr","Fishers",600,500,"309800",6,0.42,1020000,"Hamilton",0.000588235294117647,2428571.42857143,"IN","46250"
"12149","C29-2024-0030547",2.90534020073e+17,"YNN696 Stayman Way","Westfield",95000,500,"703410",15,0.17,360179,"Hamilton",0.263757742677946,2118700,"IN","46074"
"12150","C29-2024-0030549",2.91410027006e+17,"YYN0 Behner Dr","Fishers",600,500,"309800",6,0.56,1224000,"Hamilton",0.000490196078431373,2185714.28571429,"IN","46250"
"12151","C29-2024-0030551",2.91134019045e+17,"NYY11687 Wedgeport Ln","Fishers",253400,510,"451550",20,0.25,356000,"Hamilton",0.711797752808989,1424000,"IN","46037"
"12152","C29-2024-0030560",2.90522002029e+17,"NYY809 Ehrlich Ln","Westfield",312900,510,"703420",15,0.14,321500,"Hamilton",0.973250388802488,2296428.57142857,"IN","46074"
"12153","C29-2024-0030564",2.90632025029e+17,"NYY3615 Idlewind Dr","Westfield",628600,510,"703270",15,0.4,745000,"Hamilton",0.843758389261745,1862500,"IN","46074"
"12154","C29-2024-0030590",291025201006006976,"NYY13245 San Vincente Blvd","Fishers",316900,510,"303100",5,0.36,289000,"Hamilton",1.09653979238754,802777.777777778,"IN","46038"
"12155","C29-2024-0030594",2.91006111037e+17,"NYY2024 Cheyenne Cir","Westfield",236700,510,"701375",15,0.36,240000,"Hamilton",0.98625,666666.666666667,"IN","46074"
"12156","C29-2024-0030601",290929000006001024,"NYY3000 W 131st St","Carmel",367700,511,"200011",18,0.96,1300000,"Hamilton",0.282846153846154,1354166.66666667,"IN","46032"
"12157","C29-2024-0030603",2.90911004028e+17,"NYY15664 River Birch Rd","Westfield",360800,510,"703030",15,0.34,4e+05,"Hamilton",0.902,1176470.58823529,"IN","46074"
"12158","C29-2024-0030608",2.90616003044e+17,"NYY20693 Alpine Dr","Noblesville",266400,510,"611900",13,0.23,254900,"Hamilton",1.04511573165947,1108260.86956522,"IN","46062"
"12159","C29-2024-0030615",2.91312206024e+17,"NYY10219 Orchard Park Dr S","Carmel",320900,510,"213400",18,0.69,384900,"Hamilton",0.833723044946739,557826.086956522,"IN","46280"
"12160","C29-2024-0030621",2.91119001062e+17,"NYY8969 Wooster Ct","Fishers",418000,510,"306900",6,0.19,340000,"Hamilton",1.22941176470588,1789473.68421053,"IN","46038"
"12161","C29-2024-0030626",2.90924006034e+17,"NYN433 Mariposa Trl","Carmel",419200,550,"212755",18,0.04,587000,"Hamilton",0.714139693356048,14675000,"IN","46032"
"12162","C29-2024-0030627",2.91109020018e+17,"NYY10926 Matherly Way","Noblesville",278700,520,"602005",13,0.14,333000,"Hamilton",0.836936936936937,2378571.42857143,"IN","46060"
"12163","C29-2024-0030631",2.91019014079e+17,"YNN14009 Rowling Pl","Carmel",730600,510,"205380",18,0.2,820390,"Hamilton",0.89055205451066,4101950,"IN","46033"
"12164","C29-2024-0030636",2.91128407001e+17,"NYY12663 Whisper Way","Fishers",218600,550,"400740",20,0.04,283000,"Hamilton",0.77243816254417,7075000,"IN","46037"
"12165","C29-2024-0030637",2.90523005061e+17,"YYN19 Hampstead Ct","Westfield",444500,510,"708001",15,0.36,888493,"Hamilton",0.500285314571977,2468036.11111111,"IN","46074"
"12166","C29-2024-0030644",2.90901206017e+17,"NYY318 Park St","Westfield",133800,510,"703400",15,0.22,533000,"Hamilton",0.251031894934334,2422727.27272727,"IN","46074"
"12167","C29-2024-0030649",290702000013126016,"NYY22436 Craig Ave","Noblesville",93500,541,"900040",17,0.97,169900,"Hamilton",0.550323719835197,175154.639175258,"IN","46060"
"12168","C29-2024-0030662",2.91031406031e+17,"NYY3015 Daum Ct","Carmel",321000,510,"217200",18,0.14,366000,"Hamilton",0.877049180327869,2614285.71428571,"IN","46033"
"12169","C29-2024-0030663",290130000029006016,"NYY4398 W State Road 38","Sheridan",285200,511,"101004",1,9.31,125000,"Hamilton",2.2816,13426.4232008593,"IN","46069"
"12170","C29-2024-0030668",2.90527017001e+17,"YNN18612 Walsh Way","Westfield",0,510,"703050",15,0.13,4e+05,"Hamilton",0,3076923.07692308,"IN","46074"
"12171","C29-2024-0030680",2.90731404007e+17,"NYY1665 Clinton St","Noblesville",126400,510,"606600",13,0,210000,"Hamilton",0.601904761904762,Inf,"IN","46060"
"12172","C29-2024-0034266",2.9053402002e+17,"YYY549 Rambo Dr","Westfield",396000,510,"703410",15,0.2,414681,"Hamilton",0.954950914076121,2073405,"IN","46074"
"12173","C29-2024-0034267",2.91232007047e+17,"NYY15828 Wiseman Dr","Fishers",452300,510,"494000",20,0.25,599990,"Hamilton",0.753845897431624,2399960,"IN","46040"
"12174","C29-2024-0034276",2.90909005028e+17,"NYY15864 Kohut Ln","Westfield",520200,510,"705355",15,0.19,546000,"Hamilton",0.952747252747253,2873684.21052632,"IN","46074"
"12175","C29-2024-0034277",2.90924102028e+17,"NYY848 Bennett Ct","Carmel",311900,510,"209700",18,0.34,405000,"Hamilton",0.770123456790124,1191176.47058824,"IN","46032"
"12176","C29-2024-0034278",2.91109031058e+17,"YYY11361 Dippers Ln","Noblesville",379500,510,"600820",13,0.16,419690,"Hamilton",0.904238842955515,2623062.5,"IN","46060"
"12177","C29-2024-0034285",2.91402025002e+17,"NYY7396 Catboat Ct","Fishers",452000,510,"300350",6,0.32,475000,"Hamilton",0.951578947368421,1484375,"IN","46038"
"12178","C29-2024-0034292",291119067003030016,"YYN9336 Clarendon Dr","Fishers",110000,500,"309700",6,0.05,443995,"Hamilton",0.247750537731281,8879900,"IN","46038"
"12179","C29-2024-0034298",2.91402039003e+17,"NYY7509 Northfield Blvd","Fishers",703000,510,"309300",6,0.57,725000,"Hamilton",0.969655172413793,1271929.8245614,"IN","46038"
"12180","C29-2024-0034299",2.90527010038e+17,"NYY18668 Terra Vista Pl","Westfield",285300,550,"703465",15,0.06,309000,"Hamilton",0.923300970873786,5150000,"IN","46074"
"12181","C29-2024-0034309",2.91025302003e+17,"NYY8311 E 131st St","Fishers",360200,510,"301700",6,0.5,440000,"Hamilton",0.818636363636364,880000,"IN","46038"
"12182","C29-2024-0030692",2.90902007009e+17,"NYY278 E Quail Wood Ln","Westfield",286900,510,"703575",15,0.28,330000,"Hamilton",0.869393939393939,1178571.42857143,"IN","46074"
"12183","C29-2024-0030693",2.91302404018e+17,"NYY10905 Ruckle St","Carmel",127200,510,"204300",18,0.28,263000,"Hamilton",0.483650190114068,939285.714285714,"IN","46280"
"12184","C29-2024-0030698",2.91109031081e+17,"YNN15722 Cobbs Creek Ln","Noblesville",350500,510,"600820",13,0.17,380000,"Hamilton",0.922368421052632,2235294.11764706,"IN","46060"
"12185","C29-2024-0030705",2.91608031022e+17,"YNN15928 Gaylen Ct","Fishers",600,500,"400554",20,0.23,551000,"Hamilton",0.00108892921960073,2395652.17391304,"IN","46040"
"12186","C29-2024-0030709",2.90917007012e+17,"YYYUnassigned","Unassigned",452400,510,"703820",15,0.16,582110,"Hamilton",0.777172699317998,3638187.5,"IN","00000"
"12187","C29-2024-0030727",291019000004102016,"NYY3041 Twain Dr","Carmel",660400,510,"205380",18,0.21,760295,"Hamilton",0.868610210510394,3620452.38095238,"IN","46033"
"12188","C29-2024-0030731",2.90627204005e+17,"NYY510 Currant Dr","Noblesville",496500,510,"613100",13,0.6,480000,"Hamilton",1.034375,8e+05,"IN","46062"
"12189","C29-2024-0030737",2.90921025023e+17,"YYY14273 Stairbridge Pl","Carmel",577900,510,"200075",18,0.22,619695,"Hamilton",0.9325555313501,2816795.45454545,"IN","46074"
"12190","C29-2024-0030743",2.90625005039e+17,"NYY19369 Prairie Crossing Dr","Noblesville",289000,510,"612150",13,0.23,285000,"Hamilton",1.0140350877193,1239130.43478261,"IN","46062"
"12191","C29-2024-0030746",2.9090900503e+17,"YYN15846 Kohut Ln","Westfield",600,500,"705355",15,0.25,707320,"Hamilton",0.000848272351976475,2829280,"IN","46074"
"12192","C29-2024-0030752",2.9122901205e+17,"NYY15969 Marsala Dr","Fishers",230800,510,"401250",20,0.11,310000,"Hamilton",0.744516129032258,2818181.81818182,"IN","46037"
