"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"df_sp308","Wayne","Residential Improved","Jackson",0.86,0.91,0.96,8.01,10.28,1.02,0,15
"df_sp309","Wayne","Residential Improved","Jefferson",0.89,0.93,0.96,5.33,8.06,1,0,13
"2.5%534","Wayne","Residential Improved","Wayne",0.92,0.93,0.95,8.24,11.75,1.02,0,234
"1271","Wayne","Residential Improved","Abington",NA,NA,NA,NA,NA,NA,NA,0
"1272","Wayne","Residential Improved","Boston",NA,NA,NA,NA,NA,NA,NA,4
"1273","Wayne","Residential Improved","Greene",NA,NA,NA,NA,NA,NA,NA,2
"1274","Wayne","Residential Improved","New Garden",NA,NA,NA,NA,NA,NA,NA,4
"1275","Wayne","Residential Improved","Washington",NA,NA,NA,NA,NA,NA,NA,0
"1276","Wayne","Residential Improved","Webster",NA,NA,NA,NA,NA,NA,NA,2
"1277","Wells","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1278","Wells","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1279","Wells","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp310","Wells","Commercial Improved","Countywide",0.49,0.91,1.03,36.36,52.29,0.89,0,9
"2.5%535","Wells","Residential Vacant","Countywide",0.98,1.02,1.19,25.56,46.22,1.13,0,23
"df_sp311","Wells","Residential Vacant","Jefferson",0.85,1,1.23,7.92,13.32,0.96,0,5
"df_sp312","Wells","Residential Vacant","Lancaster",0.79,0.98,1.19,16.86,23.16,1.02,0,7
"1280","Wells","Residential Vacant","Rockcreek",NA,NA,NA,NA,NA,NA,NA,2
"df_sp313","Wells","Residential Vacant","Chester",0.91,1.15,1.28,39.31,65.26,1.39,0,9
"2.5%536","Wells","Residential Improved","Countywide",1,1,1.01,24.87,90.87,1.13,0,514
"df_sp314","Wells","Residential Improved","Chester",0.89,1.03,1.16,90.86,130.17,1.48,0,8
"2.5%537","Wells","Residential Improved","Harrison",0.99,1,1.01,10.06,24.23,1.02,0,170
"df_sp315","Wells","Residential Improved","Jackson",0.81,1.01,1.06,30.95,50.9,1.05,0,6
"2.5%538","Wells","Residential Improved","Jefferson",0.99,1,1.02,25.74,91.44,1.16,0,134
"2.5%539","Wells","Residential Improved","Lancaster",0.99,1,1.01,36.87,112.16,1.22,0,114
"df_sp316","Wells","Residential Improved","Liberty",0.96,1.01,1.12,12.59,17.62,1.01,0,10
"df_sp317","Wells","Residential Improved","Nottingham",0.94,1,1.06,8.14,12.99,1.01,0,8
"2.5%540","Wells","Residential Improved","Rockcreek",0.99,1,1.02,57.99,121.2,1.38,0,36
"2.5%541","Wells","Residential Improved","Union",0.93,1,1.02,6.44,8,1.01,0,28
"1281","White","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1282","White","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1283","White","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%542","White","Commercial Improved","Countywide",0.78975,0.9,0.96,18.91,26.63,1.03,0,26
"df_sp318","White","Residential Vacant","Countywide",0.86,0.93,0.99,19.96,36.65,1.37,0,14
"1284","White","Residential Vacant","Liberty",NA,NA,NA,NA,NA,NA,NA,3
"1285","White","Residential Vacant","Monon",NA,NA,NA,NA,NA,NA,NA,3
"df_sp319","White","Residential Vacant","Union",0.74,0.95,1.05,7.28,12.17,1,0,5
"1286","White","Residential Vacant","Big Creek",NA,NA,NA,NA,NA,NA,NA,1
"2.5%543","White","Residential Improved","Countywide",0.9,0.91,0.91,18.3,28.58,1.04,0,723
"df_sp320","White","Residential Improved","Big Creek",0.78,0.91,0.99,14.04,17.12,1.03,0,19
"df_sp321","White","Residential Improved","Cass",0.9,0.93,0.98,15.2,30.41,1.02,0,8
"df_sp322","White","Residential Improved","Honey Creek",0.82,0.91,0.94,15,23.96,1,0,15
"df_sp323","White","Residential Improved","Jackson",0.87,0.95,0.97,14.14,24.53,0.99,0,10
"2.5%544","White","Residential Improved","Liberty",0.87,0.9,0.93,21.02,34.94,1.06,0,112
"df_sp324","White","Residential Improved","Lincoln",0.8,0.9,0.98,17.26,30.1,0.98,0,14
"2.5%545","White","Residential Improved","Monon",0.86,0.91,0.95,18.83,25.19,1.05,0,98
"2.5%546","White","Residential Improved","Prairie",0.85,0.9,0.92,15.94,19.73,1.01,0,96
"2.5%547","White","Residential Improved","Princeton",0.88,0.92,0.99,23.4,40.59,1.12,0,38
"1287","White","Residential Improved","Round Grove",NA,NA,NA,NA,NA,NA,NA,3
"2.5%548","White","Residential Improved","Union",0.89,0.91,0.93,17.97,27.98,1.03,0,310
"1288","Whitley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp325","Whitley","Industrial Improved","Countywide",0.44,0.68,0.91,22.6,28.34,0.97,0,5
"1289","Whitley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp326","Whitley","Commercial Improved","Countywide",0.67,0.99,1.19,30.48,44.89,1.76,0,10
"1290","Whitley","Commercial Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,4
"df_sp327","Whitley","Commercial Improved","Cleveland",0.65,0.95,1.21,45.77,58.22,2.3,0,6
"df_sp328","Whitley","Residential Vacant","Countywide",0.32,0.47,0.74,67.56,85.07,1.31,0,11
"2.5%549","Whitley","Residential Improved","Countywide",0.94,0.95,0.95,11.69,16.18,1.01,0,679
"2.5%550","Whitley","Residential Improved","Cleveland",0.88,0.95,1.03,14.02,16.83,1.01,0,41
"2.5%551","Whitley","Residential Improved","Columbia",0.94,0.95,0.96,11.06,15.17,1.01,0,339
"2.5%552","Whitley","Residential Improved","Etna Troy",0.84,0.93,0.95,12.99,18.9,0.97,0,28
"2.5%553","Whitley","Residential Improved","Jefferson",0.92,0.95,1,11.07,16.24,1.05,0,29
"df_sp329","Whitley","Residential Improved","Richland",0.82,0.93,1.07,15.09,18.31,0.99,0,16
"2.5%554","Whitley","Residential Improved","Smith",0.93,0.95,0.96,11.09,14.97,1,0,96
"2.5%555","Whitley","Residential Improved","Thorncreek",0.89,0.94,0.97,14.41,21.87,1.01,0,69
"2.5%556","Whitley","Residential Improved","Union",0.92,0.95,0.97,9.1,12.79,1.01,0,50
"df_sp330","Whitley","Residential Improved","Washington",0.83,0.95,1.05,13.84,18.85,1.01,0,11
