"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"1255","Wells","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1256","Wells","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp385","Wells","Commercial Improved","Countywide",0.87,1.01,1.1,103.48,144.87,1.6,0,9
"2.5%796","Wells","Residential Vacant","Countywide",0.99,1.01,1.08,24.62,40.63,1.07,0,40
"df_sp386","Wells","Residential Vacant","Jefferson",0.9,1,1.23,13.48,16.34,0.96,0,7
"df_sp387","Wells","Residential Vacant","Lancaster",0.99,1.01,1.14,19.04,34.68,0.9,0,12
"1257","Wells","Residential Vacant","Rockcreek",NA,NA,NA,NA,NA,NA,NA,4
"df_sp388","Wells","Residential Vacant","Chester",0.94,1.04,1.23,36.28,51.36,1.32,0,17
"2.5%797","Wells","Residential Improved","Countywide",1,1,1.01,18.83,65.04,1.08,0,619
"df_sp389","Wells","Residential Improved","Chester",0.97,1.01,1.08,41.06,96.14,1.25,0,14
"2.5%798","Wells","Residential Improved","Harrison",0.99,1,1.02,11.41,15.95,1.01,0,231
"df_sp390","Wells","Residential Improved","Jackson",0.96,1.02,1.38,28.61,42.35,1.02,0,7
"2.5%799","Wells","Residential Improved","Jefferson",1,1,1.02,21.87,81.6,1.12,0,162
"2.5%800","Wells","Residential Improved","Lancaster",0.99,1,1.02,19.44,72.2,1.09,0,126
"df_sp391","Wells","Residential Improved","Liberty",0.94,0.99,1.04,10.43,15.93,0.99,0,14
"df_sp392","Wells","Residential Improved","Nottingham",0.94,1.03,1.12,14.49,21.84,1.04,0,12
"2.5%801","Wells","Residential Improved","Rockcreek",0.97,1.02,1.1,58.33,94.97,1.33,0,28
"2.5%802","Wells","Residential Improved","Union",0.94975,1,1.07,10.13,15.37,1.03,0,25
"1258","White","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1259","White","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1260","White","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%803","White","Commercial Improved","Countywide",0.76,0.89,0.97,21.08,27.81,0.98,0,22
"2.5%804","White","Residential Vacant","Countywide",0.74,0.91,1.0505,28.99,42.59,1.44,0,22
"1261","White","Residential Vacant","Liberty",NA,NA,NA,NA,NA,NA,NA,3
"df_sp393","White","Residential Vacant","Monon",0.58,1.01,1.28,30.97,50.49,1.05,0,7
"df_sp394","White","Residential Vacant","Union",0.74,0.93,0.96,16.24,27.21,1,0,7
"1262","White","Residential Vacant","Big Creek",NA,NA,NA,NA,NA,NA,NA,1
"2.5%805","White","Residential Improved","Countywide",0.9,0.91,0.92,20.16,33.89,1.06,0,860
"2.5%806","White","Residential Improved","Big Creek",0.79,0.9,0.95,12.65,15.81,1.01,0,22
"df_sp395","White","Residential Improved","Cass",0.78,0.91,1.51,40.49,61.89,1.14,0,8
"2.5%807","White","Residential Improved","Honey Creek",0.87,0.94,1.02,24.21,39.72,1.06,0,28
"df_sp396","White","Residential Improved","Jackson",0.82,0.95,0.98,19.18,39.1,1.09,0,11
"2.5%808","White","Residential Improved","Liberty",0.86,0.9,0.94,21.95,33.65,1.07,0,115
"df_sp397","White","Residential Improved","Lincoln",0.74,0.94,1.05,30.06,40.31,1.13,0,9
"2.5%809","White","Residential Improved","Monon",0.88,0.92,0.97,21.05,35.5,1.06,0,108
"2.5%810","White","Residential Improved","Prairie",0.89,0.91,0.96,17.6,29.79,1.04,0,127
"2.5%811","White","Residential Improved","Princeton",0.86,0.91,1,35.83,53.72,1.23,0,32
"df_sp398","White","Residential Improved","Round Grove",0.82,0.9,0.97,8.04,11.29,1,0,6
"2.5%812","White","Residential Improved","Union",0.89,0.91,0.92,18.52,29.88,1.04,0,394
"1263","Whitley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp399","Whitley","Industrial Improved","Countywide",0.44,0.68,0.91,22.6,28.34,0.97,0,5
"1264","Whitley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp400","Whitley","Commercial Improved","Countywide",0.67,0.99,1.19,30.48,44.89,1.76,0,10
"1265","Whitley","Commercial Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,4
"df_sp401","Whitley","Commercial Improved","Cleveland",0.65,0.95,1.21,45.77,58.22,2.3,0,6
"df_sp402","Whitley","Residential Vacant","Countywide",0.32,0.47,0.74,67.56,85.07,1.31,0,11
"2.5%813","Whitley","Residential Improved","Countywide",0.94,0.95,0.95,11.69,16.18,1.01,0,679
"2.5%814","Whitley","Residential Improved","Cleveland",0.88,0.95,1.03,14.02,16.83,1.01,0,41
"2.5%815","Whitley","Residential Improved","Columbia",0.94,0.95,0.96,11.06,15.17,1.01,0,339
"2.5%816","Whitley","Residential Improved","Etna Troy",0.84,0.93,0.95,12.99,18.9,0.97,0,28
"2.5%817","Whitley","Residential Improved","Jefferson",0.92,0.95,1,11.07,16.24,1.05,0,29
"df_sp403","Whitley","Residential Improved","Richland",0.82,0.93,1.07,15.09,18.31,0.99,0,16
"2.5%818","Whitley","Residential Improved","Smith",0.92,0.95,0.96,11.09,14.97,1,0,96
"2.5%819","Whitley","Residential Improved","Thorncreek",0.89,0.94,0.97,14.41,21.87,1.01,0,69
"2.5%820","Whitley","Residential Improved","Union",0.92,0.95,0.97,9.1,12.79,1.01,0,50
"df_sp404","Whitley","Residential Improved","Washington",0.83,0.95,1.05,13.84,18.85,1.01,0,11
