"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","PostedExplanation","Explanation","Reclassified"
"C03-2023-0032122","Bartholomew","Clay",2,"03-96-15-330-000.106-002",510,228500,253600,287500,0.794782608695652,0.882086956521739,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030774","Bartholomew","Clifty",3,"03-97-03-000-000.200-003",511,145400,170400,225000,0.646222222222222,0.757333333333333,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030775","Bartholomew","Columbus",4,"03-96-21-000-003.000-004",511,240400,334000,318000,0.755974842767296,1.05031446540881,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030859","Bartholomew","Columbus",4,"03-96-34-000-001.200-004",511,157300,212800,265000,0.593584905660377,0.803018867924528,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031328","Bartholomew","Columbus",4,"03-95-05-000-001.100-004",510,174100,263800,237500,0.733052631578947,1.11073684210526,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031494","Bartholomew","Columbus",4,"03-95-34-000-002.000-004",510,215400,321300,370000,0.582162162162162,0.868378378378378,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031579","Bartholomew","Columbus",4,"03-85-03-000-002.006-004",500,0,97100,289900,0,0.334943083822008,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031676","Bartholomew","Columbus",4,"03-96-28-240-000.400-004",511,138100,191900,229000,0.603056768558952,0.837991266375546,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031838","Bartholomew","Columbus",4,"03-95-04-000-001.704-004",500,0,63400,2e+05,0,0.317,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032237","Bartholomew","Columbus",4,"03-95-08-000-001.000-004",511,127200,181100,205000,0.620487804878049,0.883414634146341,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032014","Bartholomew","Columbus",4,"03-95-10-110-001.100-004",510,143500,162400,237500,0.604210526315789,0.683789473684211,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032253","Bartholomew","Columbus",4,"03-95-10-110-000.400-004",510,102800,130000,215000,0.478139534883721,0.604651162790698,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032428","Bartholomew","Columbus",4,"03-96-28-230-001.700-004",510,392000,429300,435000,0.901149425287356,0.986896551724138,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030466","Bartholomew","Columbus",4,"03-95-02-230-005.700-004",510,94000,138400,174900,0.537449971412236,0.791309319611206,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032006","Bartholomew","Columbus",4,"03-95-02-230-002.300-004",510,159800,228100,299900,0.532844281427142,0.760586862287429,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032328","Bartholomew","Columbus",4,"03-95-02-230-004.800-004",510,180900,228800,207000,0.873913043478261,1.10531400966184,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031020","Bartholomew","Columbus",4,"03-96-21-420-001.500-004",510,219600,219500,283100,0.775697633345108,0.775344401271636,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031552","Bartholomew","Columbus",4,"03-96-34-210-002.300-004",500,15200,15200,38304,0.396825396825397,0.396825396825397,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031267","Bartholomew","Columbus",4,"03-86-02-310-001.800-004",510,143100,144800,229000,0.624890829694323,0.632314410480349,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0031233","Bartholomew","Columbus",4,"03-85-01-340-000.800-004",510,149300,179300,220500,0.677097505668934,0.813151927437642,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032221","Bartholomew","Columbus",4,"03-85-01-340-001.200-004",510,116700,121700,165000,0.707272727272727,0.737575757575758,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0032349","Bartholomew","Columbus",4,"03-85-01-340-001.700-004",510,160100,181900,204000,0.784803921568627,0.891666666666667,"Included In Study","ON RATIO STUDY",FALSE
"C03-2023-0030506","Bartholomew","Columbus",5,"03-95-27-340-000.100-005",511,183600,376500,298000,0.616107382550336,1.26342281879195,"Included In Study","ON RATIO STUDY",FALSE
